file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelMetrics.java,org.tribuo.classification.evaluation.LabelMetrics,enum,17,14,1,0,33,32,9,7,5,3,0,0,5,177
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/main/java/org/tribuo/data/columnar/processors/response/QuartileResponseProcessor.java,org.tribuo.data.columnar.processors.response.QuartileResponseProcessor,class,12,14,1,0,7,8,8,7,0,4,0,0,0,97
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/transform/Transformation.java,org.tribuo.transform.Transformation,interface,4,1,1,0,0,0,1,1,0,0,0,0,0,38
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/hash/HashingTrainer.java,org.tribuo.hash.HashingTrainer,class,19,6,1,0,12,4,5,4,0,3,0,1,1,83
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Explanations/src/main/java/org/tribuo/classification/explanations/lime/LIMEText.java,org.tribuo.classification.explanations.lime.LIMEText,class,31,11,2,0,24,0,4,2,0,4,0,1,2,144
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/provenance/TrainerProvenance.java,org.tribuo.provenance.TrainerProvenance,interface,1,0,1,0,0,0,0,0,0,3,3,3,0,25
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/main/java/org/tribuo/data/csv/CSVLoader.java,org.tribuo.data.csv.CSVLoader,class,48,42,1,0,45,223,26,21,1,17,0,6,1,415
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Interop/Core/src/main/java/org/tribuo/interop/ExternalTrainerProvenance.java,org.tribuo.interop.ExternalTrainerProvenance,class,19,11,1,0,14,8,8,8,0,4,0,1,0,96
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/main/java/org/tribuo/math/la/SGDVector.java,org.tribuo.math.la.SGDVector,interface,7,26,1,0,7,300,25,25,0,0,0,0,0,185
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/universal/Range.java,org.tribuo.util.tokens.universal.Range,class,8,12,1,0,3,0,10,9,0,6,6,0,0,92
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/CategoricalInfo.java,org.tribuo.CategoricalInfo,class,17,50,2,1,22,44,17,11,0,10,1,4,3,343
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockDataSourceProvenance.java,org.tribuo.test.MockDataSourceProvenance,class,10,7,1,0,5,21,7,7,0,1,0,1,0,54
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Clustering/KMeans/src/main/java/org/tribuo/clustering/kmeans/KMeansTrainer.java,org.tribuo.clustering.kmeans.KMeansTrainer,class,36,31,1,0,46,25,11,8,1,10,0,1,3,294
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Common/LibLinear/src/main/java/org/tribuo/common/liblinear/LibLinearTrainer.java,org.tribuo.common.liblinear.LibLinearTrainer,class,34,19,1,2,37,64,13,6,1,8,0,1,1,224
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/ensemble/EnsembleExcuse.java,org.tribuo.ensemble.EnsembleExcuse,class,10,2,2,0,0,0,2,2,0,1,0,0,0,40
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Json/src/main/java/org/tribuo/json/StripProvenance.java,org.tribuo.json.StripProvenance,class,43,36,1,0,46,11,7,3,4,9,8,1,4,317
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource,class,31,20,3,0,24,41,15,10,1,8,0,2,1,171
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/MultinomialNaiveBayes/src/main/java/org/tribuo/classification/mnb/TrainTest.java,org.tribuo.classification.mnb.TrainTest,class,11,3,1,0,7,1,2,2,1,4,3,1,1,51
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/Trainer.java,org.tribuo.Trainer,interface,9,3,1,0,2,3,3,3,0,1,1,1,0,55
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/test/java/org/tribuo/data/text/TextPipelineTest.java,org.tribuo.data.text.TextPipelineTest,class,9,4,1,0,6,6,4,4,0,1,0,1,0,95
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/Core/src/main/java/org/tribuo/regression/evaluation/RegressionEvaluator.java,org.tribuo.regression.evaluation.RegressionEvaluator,class,19,6,2,0,4,8,5,2,0,1,0,0,0,80
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Explanations/src/main/java/org/tribuo/classification/explanations/lime/LIMEExplanation.java,org.tribuo.classification.explanations.lime.LIMEExplanation,class,9,7,1,0,7,0,7,7,0,4,0,1,0,80
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/test/java/org/tribuo/transform/LinearScalingTest.java,org.tribuo.transform.LinearScalingTest,class,19,11,1,0,25,36,9,9,1,0,0,0,9,124
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/MultiLabel/Core/src/main/java/org/tribuo/multilabel/evaluation/MultiLabelEvaluationImpl.java,org.tribuo.multilabel.evaluation.MultiLabelEvaluationImpl,class,21,36,1,0,36,502,33,28,0,4,0,0,1,227
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Util/Tokenization/src/test/java/org/tribuo/util/tokens/TokenizerTestWrapper.java,org.tribuo.util.tokens.TokenizerTestWrapper,class,7,4,1,0,8,0,4,2,1,3,2,1,0,48
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/objectives/Huber.java,org.tribuo.regression.sgd.objectives.Huber,class,13,8,1,0,7,3,6,6,0,2,0,0,0,69
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelMetric.java,org.tribuo.classification.evaluation.LabelMetric,class,16,14,2,0,6,5,11,11,0,4,0,0,0,101
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostTrainer.java,org.tribuo.common.xgboost.XGBoostTrainer,class,48,37,3,2,32,209,23,4,10,21,4,2,24,497
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/SGD/src/main/java/org/tribuo/classification/sgd/LabelObjective.java,org.tribuo.classification.sgd.LabelObjective,interface,7,3,1,0,0,3,3,3,0,0,0,0,0,47
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/transform/TransformationProvenance.java,org.tribuo.transform.TransformationProvenance,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,22
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/evaluation/EvaluationAggregator.java,org.tribuo.evaluation.EvaluationAggregator,class,29,19,1,0,21,66,12,11,11,0,0,0,5,224
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/main/java/org/tribuo/math/la/SparseVector.java,org.tribuo.math.la.SparseVector,class,35,189,1,0,66,5,47,45,6,8,0,1,10,916
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/sequence/viterbi/DefaultFeatureExtractor.java,org.tribuo.classification.sequence.viterbi.DefaultFeatureExtractor,class,12,15,1,0,5,4,5,5,0,6,0,1,0,115
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/test/java/org/tribuo/test/MockDataSource.java,org.tribuo.test.MockDataSource,class,10,4,2,0,3,3,3,1,1,0,0,0,1,40
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Clustering/Core/src/main/java/org/tribuo/clustering/MutableClusteringInfo.java,org.tribuo.clustering.MutableClusteringInfo,class,6,6,2,0,4,10,5,3,0,1,0,1,0,49
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/SLM/src/main/java/org/tribuo/regression/slm/LARSLassoTrainer.java,org.tribuo.regression.slm.LARSLassoTrainer,class,10,15,2,0,15,6,4,3,0,1,0,1,4,121
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/ClassifierEvaluation.java,org.tribuo.classification.evaluation.ClassifierEvaluation,interface,4,24,1,0,0,276,24,24,0,0,0,0,0,180
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/AnomalyDetection/LibSVM/src/main/java/org/tribuo/anomaly/libsvm/LibSVMAnomalyModel.java,org.tribuo.anomaly.libsvm.LibSVMAnomalyModel,class,16,6,3,0,6,6,4,2,0,1,0,1,2,79
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/CategoricalIDInfo.java,org.tribuo.CategoricalIDInfo,class,6,14,3,0,5,0,8,7,0,2,0,1,0,106
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/LibLinear/src/main/java/org/tribuo/classification/liblinear/LibLinearOptions.java,org.tribuo.classification.liblinear.LibLinearOptions,class,6,2,1,0,0,0,2,2,0,4,0,0,0,40
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/SGD/src/main/java/org/tribuo/classification/sgd/kernel/TrainTest.java,org.tribuo.classification.sgd.kernel.TrainTest,class,10,3,1,0,6,0,2,2,1,3,2,1,1,52
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/impl/ListExample.java,org.tribuo.impl.ListExample,class,31,50,2,0,38,0,24,21,0,3,0,2,1,261
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/XGBoost/src/test/java/org/tribuo/classification/xgboost/TestXGBoost.java,org.tribuo.classification.xgboost.TestXGBoost,class,33,24,1,0,59,93,15,8,0,4,0,2,6,194
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/Core/src/main/java/org/tribuo/regression/MutableRegressionInfo.java,org.tribuo.regression.MutableRegressionInfo,class,12,16,2,0,22,21,7,6,0,1,0,1,0,107
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Clustering/Core/src/main/java/org/tribuo/clustering/evaluation/ClusteringMetric.java,org.tribuo.clustering.evaluation.ClusteringMetric,class,18,13,2,0,8,19,10,8,1,5,0,0,1,90
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/test/java/org/tribuo/classification/evaluation/TestUtils.java,org.tribuo.classification.evaluation.TestUtils,class,14,4,1,0,6,6,1,0,1,0,0,0,0,42
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/sequence/AbstractSequenceEvaluator.java,org.tribuo.sequence.AbstractSequenceEvaluator,class,26,8,1,1,12,21,7,3,0,0,0,0,0,133
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/hash/HashCodeHasher.java,org.tribuo.hash.HashCodeHasher,class,16,16,2,0,6,79,14,11,0,4,0,3,1,96
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/LabelTransformer.java,org.tribuo.interop.tensorflow.LabelTransformer,class,27,28,1,0,22,78,13,9,0,2,0,2,0,145
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/SGD/src/main/java/org/tribuo/classification/sgd/TrainTest.java,org.tribuo.classification.sgd.TrainTest,class,11,3,1,0,7,0,2,2,1,4,3,1,1,52
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/ensemble/EnsembleCombiner.java,org.tribuo.ensemble.EnsembleCombiner,interface,11,2,1,0,0,1,2,2,0,0,0,0,0,44
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/ExampleTransformer.java,org.tribuo.interop.tensorflow.ExampleTransformer,interface,13,4,1,0,0,6,4,4,0,0,0,0,0,67
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Clustering/Core/src/main/java/org/tribuo/clustering/evaluation/ClusteringEvaluationImpl.java,org.tribuo.clustering.evaluation.ClusteringEvaluationImpl,class,14,8,1,0,8,22,8,6,0,3,0,0,0,76
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/TokenizationException.java,org.tribuo.util.tokens.TokenizationException,class,2,3,2,0,0,3,3,3,0,1,0,1,0,31
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/linear/LinearSGDModel.java,org.tribuo.regression.sgd.linear.LinearSGDModel,class,27,19,2,0,33,0,7,4,0,3,0,1,1,143
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/test/java/org/tribuo/data/columnar/RowProcessorTest.java,org.tribuo.data.columnar.RowProcessorTest,class,25,8,1,0,25,1,2,2,0,0,0,0,0,139
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/ImageTransformer.java,org.tribuo.interop.tensorflow.ImageTransformer,class,20,21,1,0,7,35,11,8,0,4,0,1,0,152
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/TensorflowCheckpointModel.java,org.tribuo.interop.tensorflow.TensorflowCheckpointModel,class,27,10,2,0,22,0,8,4,0,6,0,1,1,137
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/SGD/src/main/java/org/tribuo/classification/sgd/crf/CRFOptions.java,org.tribuo.classification.sgd.crf.CRFOptions,class,4,1,1,0,1,0,1,1,0,5,1,0,0,41
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/ensemble/WeightedEnsembleModel.java,org.tribuo.ensemble.WeightedEnsembleModel,class,24,13,3,0,25,0,5,4,0,3,0,1,1,98
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/main/java/org/tribuo/data/text/TextDataSource.java,org.tribuo.data.text.TextDataSource,class,19,10,1,1,11,12,8,5,0,5,0,0,0,128
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/TripleDistribution.java,org.tribuo.util.infotheory.impl.TripleDistribution,class,28,16,1,0,16,0,12,12,4,9,2,1,2,162
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/KernelType.java,org.tribuo.common.libsvm.KernelType,enum,3,7,1,0,0,0,3,2,1,1,0,0,0,68
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/transform/transformations/BinningTransformation.java,org.tribuo.transform.transformations.BinningTransformation,class,29,59,1,0,17,123,39,33,3,22,0,5,0,359
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/Core/src/test/java/org/tribuo/regression/evaluation/RegressionEvaluatorTest.java,org.tribuo.regression.evaluation.RegressionEvaluatorTest,class,12,3,1,0,17,1,2,2,0,0,0,0,4,72
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/Core/src/main/java/org/tribuo/regression/impl/SkeletalIndependentRegressionModel.java,org.tribuo.regression.impl.SkeletalIndependentRegressionModel,class,10,5,2,0,5,4,4,1,0,2,0,1,1,72
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/MultiLabel/Core/src/main/java/org/tribuo/multilabel/ImmutableMultiLabelInfo.java,org.tribuo.multilabel.ImmutableMultiLabelInfo,class,29,23,2,0,24,25,15,11,0,6,0,2,0,158
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/Core/src/main/java/org/tribuo/regression/baseline/DummyRegressionModel.java,org.tribuo.regression.baseline.DummyRegressionModel,class,23,18,2,0,9,3,6,3,0,8,0,1,0,112
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impl/JointRegressorTrainingNode.java,org.tribuo.regression.rtree.impl.JointRegressorTrainingNode,class,33,36,2,0,42,0,9,4,1,19,0,7,5,313
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/Model.java,org.tribuo.Model,class,29,24,1,19,15,119,18,15,0,9,2,3,0,271
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,class,6,11,1,0,3,0,10,10,0,6,0,1,0,104
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/impl/ArrayExample.java,org.tribuo.impl.ArrayExample,class,40,82,2,1,43,0,33,29,0,7,1,3,0,495
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impl/RegressorTrainingNode.java,org.tribuo.regression.rtree.impl.RegressorTrainingNode,class,33,28,2,0,41,0,9,5,1,19,0,7,4,274
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impurity/GiniIndex.java,org.tribuo.classification.dtree.impurity.GiniIndex,class,6,4,1,0,0,3,3,3,0,0,0,0,0,40
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/datasource/IDXDataSource.java,org.tribuo.datasource.IDXDataSource,class,55,81,2,0,48,99,23,13,5,23,6,7,6,510
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/main/java/org/tribuo/math/optimisers/util/ShrinkingTensor.java,org.tribuo.math.optimisers.util.ShrinkingTensor,interface,1,1,1,0,0,0,1,1,0,1,1,1,0,24
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Core/src/main/java/org/tribuo/VariableIDInfo.java,org.tribuo.VariableIDInfo,interface,1,1,1,0,0,0,1,1,0,0,0,0,0,28
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/TrainTest.java,org.tribuo.regression.rtree.TrainTest,class,22,13,1,0,20,0,2,2,1,10,9,1,2,140
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/main/java/org/tribuo/data/PreprocessAndSerialize.java,org.tribuo.data.PreprocessAndSerialize,class,11,5,1,0,11,0,2,1,1,3,2,1,0,67
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/XGBoostClassificationConverter.java,org.tribuo.classification.xgboost.XGBoostClassificationConverter,class,17,11,1,0,7,6,4,4,0,1,0,1,0,79
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelConfusionMatrix.java,org.tribuo.classification.evaluation.LabelConfusionMatrix,class,26,32,1,0,35,38,16,13,0,7,0,1,0,254
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/main/java/org/tribuo/math/kernel/Sigmoid.java,org.tribuo.math.kernel.Sigmoid,class,7,5,1,0,2,4,5,4,0,3,0,1,0,55
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Math/src/main/java/org/tribuo/math/optimisers/Pegasos.java,org.tribuo.math.optimisers.Pegasos,class,16,15,1,0,4,12,9,8,0,4,0,0,0,116
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.0.2/Data/src/main/java/org/tribuo/data/columnar/processors/response/Quartile.java,org.tribuo.data.columnar.processors.response.Quartile,class,8,7,1,0,0,7,7,6,0,3,0,0,0,76
