file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource,toString/0,false,108,1,1,1,3,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,5,1,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource,"JsonDataSource/3[java.net.URI,org.tribuo.data.columnar.RowProcessor<T>,boolean]",true,84,2,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,true
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource,rowIterator/0,false,113,2,2,0,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,14,1,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource,getProvenance/0,false,122,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource,"JsonDataSource/3[java.nio.file.Path,org.tribuo.data.columnar.RowProcessor<T>,boolean]",true,73,2,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,true
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource,JsonDataSource/0,true,64,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,true
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource,"JsonDataSource/4[java.net.URI,java.nio.file.Path,org.tribuo.data.columnar.RowProcessor<T>,boolean]",true,94,4,1,2,6,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,34,2,0,true
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource,postConfig/0,false,102,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource$JsonDataSourceProvenance,equals/1[java.lang.Object],false,165,1,5,3,7,4,1,1,3,0,0,0,3,0,0,0,0,1,0,1,0,0,0,13,1,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource$JsonDataSourceProvenance,getInstanceValues/0,false,181,1,1,2,7,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource$JsonDataSourceProvenance,JsonDataSourceProvenance/1[org.tribuo.json.ExtractedInfo],true,144,3,1,1,6,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,2,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource$JsonDataSourceProvenance,"extractProvenanceInfo/1[java.util.Map<java.lang.String,org.tribuo.json.Provenance>]",false,151,7,1,4,10,1,4,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,12,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource$JsonDataSourceProvenance,hashCode/0,false,176,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource$JsonDataSourceProvenance,"JsonDataSourceProvenance/1[java.util.Map<java.lang.String,org.tribuo.json.Provenance>]",true,140,2,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonDataSource.java,org.tribuo.json.JsonDataSource$JsonDataSourceProvenance,JsonDataSourceProvenance/1[org.tribuo.json.JsonDataSource<T>],true,133,5,1,7,6,0,0,1,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,8,0,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/StripProvenance.java,org.tribuo.json.StripProvenance$StripProvenanceOptions,getOptionsDescription/0,false,234,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/StripProvenance.java,org.tribuo.json.StripProvenance,"cleanProvenance/3[org.tribuo.provenance.ModelProvenance,java.lang.String,org.tribuo.json.StripProvenance.StripProvenanceOptions]",false,113,8,8,9,31,1,4,3,9,0,0,0,0,0,0,3,0,8,0,1,0,0,0,45,10,1,true
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/StripProvenance.java,org.tribuo.json.StripProvenance,main/1[java.lang.String[]],false,257,12,12,21,68,1,17,1,21,1,2,0,3,3,0,17,1,17,6,3,0,0,0,92,9,11,true
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/StripProvenance.java,org.tribuo.json.StripProvenance,"convertModel/3[org.tribuo.Model<T>,java.lang.String,org.tribuo.json.StripProvenance.StripProvenanceOptions]",false,198,10,5,15,34,2,18,3,15,3,1,1,0,0,2,7,0,18,2,2,0,0,0,54,10,0,true
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/StripProvenance.java,org.tribuo.json.StripProvenance,"cleanEnsembleProvenance/4[org.tribuo.provenance.EnsembleModelProvenance,org.tribuo.json.ListProvenance<org.tribuo.provenance.ModelProvenance>,java.lang.String,org.tribuo.json.StripProvenance.StripProvenanceOptions]",false,154,10,8,9,31,1,4,4,9,0,0,0,0,0,0,3,0,8,0,1,0,0,0,41,10,1,true
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/StripProvenance.java,org.tribuo.json.StripProvenance,StripProvenance/0,true,82,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/StripProvenance.java,org.tribuo.json.StripProvenance$ModelTuple,"ModelTuple/2[org.tribuo.Model<T>,org.tribuo.provenance.ModelProvenance]",true,341,3,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonFileIterator.java,org.tribuo.json.JsonFileIterator,convert/1[org.tribuo.json.JsonNode],false,114,1,4,8,15,2,3,1,8,0,0,1,2,0,0,0,0,3,0,3,0,0,0,8,10,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonFileIterator.java,org.tribuo.json.JsonFileIterator,JsonFileIterator/1[java.io.Reader],true,59,6,4,12,30,0,6,1,12,1,1,0,0,1,0,3,0,10,1,3,0,0,0,47,1,0,true
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonFileIterator.java,org.tribuo.json.JsonFileIterator,JsonFileIterator/1[java.net.URI],true,93,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,true
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonFileIterator.java,org.tribuo.json.JsonFileIterator,close/0,false,130,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
tribuo-4.0.1/Json/src/main/java/org/tribuo/json/JsonFileIterator.java,org.tribuo.json.JsonFileIterator,getRow/0,false,98,2,3,6,16,1,1,0,6,1,1,0,0,1,0,1,0,2,0,2,0,0,0,15,4,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,getNextNode/1[org.tribuo.math.la.SparseVector],false,47,3,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,getOutput/0,false,66,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,toString/0,false,79,0,1,1,3,1,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,5,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,"LeafNode/4[double,T,java.util.Map<java.lang.String,T>,boolean]",true,39,1,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,getDistribution/0,false,70,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,"getPrediction/2[int,org.tribuo.Example<T>]",false,74,3,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,isLeaf/0,false,52,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,copy/0,false,62,3,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,getImpurity/0,false,57,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,predict/1[org.tribuo.Example<T>],false,86,6,3,5,13,1,3,1,5,0,0,1,2,0,1,1,1,5,1,1,0,0,0,17,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,getFeatures/0,false,190,5,4,10,15,1,4,0,10,0,0,1,1,0,1,0,0,4,0,2,0,0,0,9,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,"gatherActiveFeatures/2[org.tribuo.ImmutableFeatureMap,org.tribuo.common.tree.Node<T>]",false,65,6,4,11,16,1,5,2,11,0,0,1,1,0,2,0,0,5,0,2,0,0,0,15,10,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,"copy/2[java.lang.String,org.tribuo.provenance.ModelProvenance]",false,186,4,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,"TreeModel/6[java.lang.String,org.tribuo.provenance.ModelProvenance,org.tribuo.ImmutableFeatureMap,org.tribuo.ImmutableOutputInfo<T>,boolean,java.util.Map<java.lang.String,java.util.List<java.lang.String>>]",true,60,4,1,0,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,"TreeModel/6[java.lang.String,org.tribuo.provenance.ModelProvenance,org.tribuo.ImmutableFeatureMap,org.tribuo.ImmutableOutputInfo<T>,boolean,org.tribuo.common.tree.Node<T>]",true,53,6,1,1,4,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,toString/0,false,211,1,1,2,3,1,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,getExcuse/1[org.tribuo.Example<T>],false,151,11,4,12,24,1,9,1,12,0,0,2,1,0,1,0,2,11,2,2,0,0,0,19,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,getTopFeatures/1[int],false,107,6,9,26,36,1,12,1,26,0,0,3,1,0,1,0,5,11,1,2,0,0,1,21,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,copy/0,false,74,3,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,toString/0,false,111,0,1,1,3,1,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,7,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,"SplitNode/5[double,int,double,org.tribuo.common.tree.Node<T>,org.tribuo.common.tree.Node<T>]",true,38,2,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,getLessThanOrEqual/0,false,106,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,isLeaf/0,false,64,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,getGreaterThan/0,false,98,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,getNextNode/1[org.tribuo.math.la.SparseVector],false,54,3,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,31,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,getImpurity/0,false,69,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,splitValue/0,false,90,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,getFeatureID/0,false,82,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,train/1[org.tribuo.Dataset<T>],false,111,4,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,"train/2[org.tribuo.Dataset<T>,java.util.Map<java.lang.String,org.tribuo.common.tree.Provenance>]",false,116,13,9,22,44,1,13,2,22,0,0,3,2,0,2,2,4,15,1,3,0,0,0,56,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,postConfig/0,false,96,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,33,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,"AbstractCARTTrainer/4[int,float,float,long]",true,88,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,39,4,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,getFractionFeaturesInSplit/0,false,106,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,getInvocationCount/0,false,101,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,mkTrainingNode/1[org.tribuo.Dataset<T>],false,170,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1028,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer$AbstractCARTTrainerProvenance,AbstractCARTTrainerProvenance/1[org.tribuo.common.tree.AbstractCARTTrainer<T>],true,175,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer$AbstractCARTTrainerProvenance,"AbstractCARTTrainerProvenance/1[java.util.Map<java.lang.String,org.tribuo.common.tree.Provenance>]",true,179,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/RandomForestTrainer.java,org.tribuo.common.tree.RandomForestTrainer,postConfig/0,false,58,3,2,1,6,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,12,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/RandomForestTrainer.java,org.tribuo.common.tree.RandomForestTrainer,ensembleName/0,false,66,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/RandomForestTrainer.java,org.tribuo.common.tree.RandomForestTrainer,RandomForestTrainer/0,true,47,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/RandomForestTrainer.java,org.tribuo.common.tree.RandomForestTrainer,toString/0,false,71,0,1,5,14,1,1,0,5,0,0,0,0,0,0,6,0,1,0,0,0,0,0,7,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/RandomForestTrainer.java,org.tribuo.common.tree.RandomForestTrainer,"RandomForestTrainer/4[org.tribuo.common.tree.DecisionTreeTrainer<T>,org.tribuo.ensemble.EnsembleCombiner<T>,int,long]",true,53,3,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/RandomForestTrainer.java,org.tribuo.common.tree.RandomForestTrainer,"RandomForestTrainer/3[org.tribuo.common.tree.DecisionTreeTrainer<T>,org.tribuo.ensemble.EnsembleCombiner<T>,int]",true,49,3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractTrainingNode.java,org.tribuo.common.tree.AbstractTrainingNode,isLeaf/0,false,73,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractTrainingNode.java,org.tribuo.common.tree.AbstractTrainingNode,convertTree/0,false,52,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractTrainingNode.java,org.tribuo.common.tree.AbstractTrainingNode,getNextNode/1[org.tribuo.math.la.SparseVector],false,57,4,3,1,14,3,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,17,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractTrainingNode.java,org.tribuo.common.tree.AbstractTrainingNode,buildTree/1[int[]],false,50,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractTrainingNode.java,org.tribuo.common.tree.AbstractTrainingNode,"AbstractTrainingNode/2[int,int]",true,45,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractTrainingNode.java,org.tribuo.common.tree.AbstractTrainingNode,copy/0,false,78,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractTrainingNode.java,org.tribuo.common.tree.AbstractTrainingNode,getDepth/0,false,54,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractTrainingNode.java,org.tribuo.common.tree.AbstractTrainingNode,getNumExamples/0,false,70,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/impl/IntArrayContainer.java,org.tribuo.common.tree.impl.IntArrayContainer,IntArrayContainer/1[int],true,33,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7,1,0,false
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/impl/IntArrayContainer.java,org.tribuo.common.tree.impl.IntArrayContainer,grow/1[int],false,42,0,3,1,10,0,2,1,1,0,0,0,0,0,1,0,2,4,3,2,0,0,0,14,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/impl/IntArrayContainer.java,org.tribuo.common.tree.impl.IntArrayContainer,copy/0,false,59,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/impl/IntArrayContainer.java,org.tribuo.common.tree.impl.IntArrayContainer,fill/1[org.tribuo.common.tree.impl.IntArrayContainer],false,80,1,2,2,9,0,0,1,2,0,0,0,0,0,0,0,2,2,0,1,0,0,0,16,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/impl/IntArrayContainer.java,org.tribuo.common.tree.impl.IntArrayContainer,"removeOther/3[org.tribuo.common.tree.impl.IntArrayContainer,int[],org.tribuo.common.tree.impl.IntArrayContainer]",false,97,2,7,1,33,0,7,3,1,1,1,1,3,0,1,0,3,10,1,2,0,0,0,35,9,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/impl/IntArrayContainer.java,org.tribuo.common.tree.impl.IntArrayContainer,"merge/3[org.tribuo.common.tree.impl.IntArrayContainer,int[],org.tribuo.common.tree.impl.IntArrayContainer]",false,168,2,8,1,36,0,7,3,1,1,1,1,3,0,3,0,3,12,1,2,0,0,0,31,9,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/impl/IntArrayContainer.java,org.tribuo.common.tree.impl.IntArrayContainer,fill/1[int[]],false,67,1,2,2,9,0,0,1,2,0,0,0,0,0,0,0,2,2,0,1,0,0,0,14,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/impl/IntArrayContainer.java,org.tribuo.common.tree.impl.IntArrayContainer,"merge/3[java.util.List<int[]>,org.tribuo.common.tree.impl.IntArrayContainer,org.tribuo.common.tree.impl.IntArrayContainer]",false,146,2,3,5,15,2,2,3,5,3,2,1,0,0,0,0,4,4,0,2,0,0,0,37,9,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/Node.java,org.tribuo.common.tree.Node,isLeaf/0,false,29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/Node.java,org.tribuo.common.tree.Node,getNextNode/1[org.tribuo.math.la.SparseVector],false,35,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/Node.java,org.tribuo.common.tree.Node,getImpurity/0,false,42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/Node.java,org.tribuo.common.tree.Node,copy/0,false,48,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
tribuo-4.0.1/Common/Trees/src/main/java/org/tribuo/common/tree/DecisionTreeTrainer.java,org.tribuo.common.tree.DecisionTreeTrainer,getFractionFeaturesInSplit/0,false,29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
tribuo-4.0.1/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/KernelType.java,org.tribuo.common.libsvm.KernelType,getNativeType/0,false,52,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
tribuo-4.0.1/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/KernelType.java,org.tribuo.common.libsvm.KernelType,KernelType/1[int],true,44,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,false
tribuo-4.0.1/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/KernelType.java,org.tribuo.common.libsvm.KernelType,getKernelType/1[int],false,61,1,5,0,14,4,0,1,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,32,9,0,true
tribuo-4.0.1/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/LibSVMModel.java,org.tribuo.common.libsvm.LibSVMModel,getTopFeatures/1[int],false,82,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
