file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractTrainingNode.java,org.tribuo.common.tree.AbstractTrainingNode,class,8,18,1,5,43,0.0,0.0,11,0,10,0,1,0,11,3,0,0,10,1,0,0,10,0,4,0,0,81,8,0,1,0,4,1,3,11,1,15,2,0,1,0,121,1025,0
tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractTrainingNode.java,org.tribuo.common.tree.AbstractTrainingNode$LeafDeterminer,innerclass,0,4,1,0,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,23,9,0
tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/impl/IntArrayContainer.java,org.tribuo.common.tree.impl.IntArrayContainer,class,2,27,1,10,0,0.0,0.0,8,3,8,0,0,0,8,0,0,0,3,1,2,1,0,0,1,0,8,124,3,3,6,0,5,0,17,37,5,21,2,0,0,0,88,1,0
tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/Node.java,org.tribuo.common.tree.Node,interface,4,4,1,0,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0
tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/DecisionTreeTrainer.java,org.tribuo.common.tree.DecisionTreeTrainer,interface,4,3,1,0,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0
tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/ExtraTreesTrainer.java,org.tribuo.common.tree.ExtraTreesTrainer,class,8,8,2,10,15,0.0,0.0,6,0,4,1,1,0,5,0,0,0,1,1,0,1,0,0,1,0,1,40,2,0,0,0,1,14,0,3,1,3,1,0,0,0,93,1,0
tribuo-4.1.0/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/KernelType.java,org.tribuo.common.libsvm.KernelType,enum,1,7,1,0,0,0.0,0.0,3,1,2,0,0,1,3,0,0,0,1,0,0,0,0,1,1,0,0,26,5,0,0,0,0,1,8,1,1,1,1,0,0,0,54,1,0
tribuo-4.1.0/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/LibSVMModel.java,org.tribuo.common.libsvm.LibSVMModel,class,14,21,2,10,13,0.0,0.0,6,1,4,0,2,0,6,0,0,0,3,2,0,2,1,0,3,0,13,63,5,4,11,0,0,0,4,26,0,10,5,0,0,0,117,1025,0
tribuo-4.1.0/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/SVMParameters.java,org.tribuo.common.libsvm.SVMParameters,class,8,24,1,15,0,0.0,0.0,16,2,16,0,0,0,16,0,0,0,5,2,0,2,3,0,5,0,8,132,7,0,4,0,0,18,16,45,0,7,1,0,0,0,89,1,0
tribuo-4.1.0/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/SVMType.java,org.tribuo.common.libsvm.SVMType,interface,4,5,1,0,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0
tribuo-4.1.0/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/LibSVMTrainer.java,org.tribuo.common.libsvm.LibSVMTrainer,class,25,23,1,38,64,0.0,0.0,13,1,7,0,6,0,13,3,0,0,15,1,0,13,2,0,1,0,6,119,7,1,3,0,1,16,22,62,2,30,3,0,0,1,203,1025,0
tribuo-4.1.0/Common/LibLinear/src/main/java/org/tribuo/common/liblinear/LibLinearType.java,org.tribuo.common.liblinear.LibLinearType,interface,5,4,1,0,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0
tribuo-4.1.0/Common/LibLinear/src/main/java/org/tribuo/common/liblinear/LibLinearTrainer.java,org.tribuo.common.liblinear.LibLinearTrainer,class,23,20,1,41,77,0.0,0.0,14,1,7,0,7,0,14,3,0,0,8,1,0,2,6,0,1,0,4,100,7,1,1,0,1,12,18,28,7,21,3,0,0,0,205,1025,0
tribuo-4.1.0/Common/LibLinear/src/main/java/org/tribuo/common/liblinear/LibLinearModel.java,org.tribuo.common.liblinear.LibLinearModel,class,11,10,2,14,19,0.0,0.0,7,1,3,0,4,0,7,2,0,0,3,2,0,2,1,0,3,0,5,43,4,2,0,1,0,1,1,10,0,10,1,0,0,0,155,1025,0
tribuo-4.1.0/Common/SGD/src/main/java/org/tribuo/common/sgd/AbstractLinearSGDTrainer.java,org.tribuo.common.sgd.AbstractLinearSGDTrainer,class,8,4,2,2,6,0.0,0.0,4,0,0,0,4,0,4,0,0,0,1,1,0,1,0,0,1,0,1,15,2,0,0,0,0,1,1,1,1,1,0,0,0,0,90,1025,0
tribuo-4.1.0/Common/SGD/src/main/java/org/tribuo/common/sgd/SGDObjective.java,org.tribuo.common.sgd.SGDObjective,interface,5,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0
tribuo-4.1.0/Common/SGD/src/main/java/org/tribuo/common/sgd/AbstractLinearSGDModel.java,org.tribuo.common.sgd.AbstractLinearSGDModel,class,17,16,3,27,10,0.0,0.0,5,0,3,0,2,0,5,1,0,0,1,1,0,1,0,0,1,0,4,67,3,5,0,0,1,0,15,22,4,23,3,0,0,2,77,1025,0
tribuo-4.1.0/Common/SGD/src/main/java/org/tribuo/common/sgd/AbstractSGDModel.java,org.tribuo.common.sgd.AbstractSGDModel$PredAndActive,innerclass,1,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,21,28,0
tribuo-4.1.0/Common/SGD/src/main/java/org/tribuo/common/sgd/AbstractSGDModel.java,org.tribuo.common.sgd.AbstractSGDModel,class,12,5,2,8,0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,3,1,0,1,2,0,1,0,2,34,2,0,2,0,0,1,2,6,1,4,1,0,1,0,70,1025,0
tribuo-4.1.0/Common/SGD/src/main/java/org/tribuo/common/sgd/AbstractSGDTrainer.java,org.tribuo.common.sgd.AbstractSGDTrainer,class,30,31,1,44,87,0.0,0.0,15,1,7,0,8,0,15,6,0,1,10,1,0,2,8,0,2,0,7,150,4,7,6,0,4,14,29,71,17,46,4,0,0,0,201,1025,4
tribuo-4.1.0/Common/NearestNeighbour/src/main/java/org/tribuo/common/nearest/KNNTrainer.java,org.tribuo.common.nearest.KNNTrainer,class,21,9,1,11,7,0.0,0.0,7,0,6,1,0,0,6,0,0,0,6,0,0,6,0,0,0,0,2,49,4,1,0,0,0,15,4,14,2,11,1,0,1,0,93,1,0
tribuo-4.1.0/Common/NearestNeighbour/src/main/java/org/tribuo/common/nearest/KNNTrainer.java,org.tribuo.common.nearest.KNNTrainer$Distance,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
tribuo-4.1.0/Common/NearestNeighbour/src/main/java/org/tribuo/common/nearest/KNNClassifierOptions.java,org.tribuo.common.nearest.KNNClassifierOptions,class,12,5,1,1,3,0.0,0.0,3,0,2,1,0,0,2,0,0,0,5,0,5,0,0,0,0,0,0,24,4,0,0,0,0,13,2,5,1,5,1,0,1,0,60,1,0
tribuo-4.1.0/Common/NearestNeighbour/src/main/java/org/tribuo/common/nearest/KNNClassifierOptions.java,org.tribuo.common.nearest.KNNClassifierOptions$EnsembleCombinerType,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
tribuo-4.1.0/Common/NearestNeighbour/src/main/java/org/tribuo/common/nearest/KNNModel.java,org.tribuo.common.nearest.KNNModel$Backend,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0
tribuo-4.1.0/Common/NearestNeighbour/src/main/java/org/tribuo/common/nearest/KNNModel.java,org.tribuo.common.nearest.KNNModel$OutputDoublePair,innerclass,3,8,1,4,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,3,20,5,0,4,0,0,0,1,3,0,3,1,0,0,0,30,26,0
tribuo-4.1.0/Common/NearestNeighbour/src/main/java/org/tribuo/common/nearest/KNNModel.java,org.tribuo.common.nearest.KNNModel,class,17,61,2,56,0,0.0,0.0,14,2,3,8,2,1,6,0,0,0,8,2,0,8,0,0,8,0,28,316,15,15,0,4,3,15,12,79,11,94,4,0,2,28,165,1,0
tribuo-4.1.0/Common/XGBoost/src/test/java/org/tribuo/common/xgboost/TestXGBoost.java,org.tribuo.common.xgboost.TestXGBoost,class,13,3,3,9,1,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,49,1,1,0,0,0,8,24,12,0,12,1,0,1,0,37,1,0
tribuo-4.1.0/Common/XGBoost/src/test/java/org/tribuo/common/xgboost/TestXGBoost.java,org.tribuo.common.xgboost.TestXGBoost$TestMap,innerclass,3,1,3,4,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,19,0,0,0,0,4,8,9,6,0,5,0,0,0,0,18,10,0
tribuo-4.1.0/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostModel.java,org.tribuo.common.xgboost.XGBoostModel,class,22,38,2,58,0,0.0,0.0,14,1,9,2,1,2,12,0,0,0,4,2,0,3,1,0,3,0,13,165,11,12,0,8,0,10,9,31,0,33,3,0,0,3,238,17,0
tribuo-4.1.0/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostExternalModel.java,org.tribuo.common.xgboost.XGBoostExternalModel,class,25,28,3,53,0,0.0,0.0,15,3,5,4,6,0,11,0,0,0,4,2,0,3,1,0,3,0,18,133,12,2,0,8,0,12,7,25,2,23,3,0,0,1,260,17,0
tribuo-4.1.0/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostFeatureImportance.java,org.tribuo.common.xgboost.XGBoostFeatureImportance,class,7,18,1,37,130,0.0,0.0,17,0,13,3,0,1,14,0,0,0,3,0,0,3,0,0,3,0,11,104,16,0,0,1,0,4,2,7,1,14,1,0,1,7,153,1,0
tribuo-4.1.0/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostFeatureImportance.java,org.tribuo.common.xgboost.XGBoostFeatureImportance$XGBoostFeatureImportanceInstance,innerclass,0,8,1,1,2,0.0,0.0,8,0,7,0,0,1,8,0,0,0,6,0,0,6,0,0,6,0,1,37,7,0,0,0,0,1,0,6,0,6,0,0,0,0,45,9,0
tribuo-4.1.0/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostTrainer.java,org.tribuo.common.xgboost.XGBoostTrainer$BoosterType,enum,0,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,8,0,0,0,0,0,3,0,1,0,1,0,0,0,0,26,1,0
tribuo-4.1.0/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostTrainer.java,org.tribuo.common.xgboost.XGBoostTrainer$XGBoostTrainerProvenance,innerclass,5,2,3,0,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,17,12,0
tribuo-4.1.0/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostTrainer.java,org.tribuo.common.xgboost.XGBoostTrainer$DMatrixTuple,innerclass,5,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,23,12,0
tribuo-4.1.0/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostTrainer.java,org.tribuo.common.xgboost.XGBoostTrainer$LoggingVerbosity,enum,0,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,4,1,0,1,0,0,0,0,24,1,0
tribuo-4.1.0/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostTrainer.java,org.tribuo.common.xgboost.XGBoostTrainer$TreeMethod,enum,0,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,10,0,0,0,0,0,5,0,1,0,1,0,0,0,0,57,1,0
tribuo-4.1.0/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostTrainer.java,org.tribuo.common.xgboost.XGBoostTrainer,class,26,37,3,38,150,0.0,0.0,20,10,3,0,16,1,20,0,0,0,18,1,0,15,3,0,2,0,25,274,13,4,4,0,2,37,51,93,7,69,3,0,5,0,388,1025,0
tribuo-4.1.0/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostOutputConverter.java,org.tribuo.common.xgboost.XGBoostOutputConverter,interface,7,3,1,0,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0
tribuo-4.1.0/Interop/Core/src/main/java/org/tribuo/interop/ExternalTrainerProvenance.java,org.tribuo.interop.ExternalTrainerProvenance,class,8,11,1,14,8,0.0,0.0,8,0,8,0,0,0,8,0,0,0,4,1,0,4,0,0,4,0,2,42,8,0,3,0,0,8,1,10,0,8,1,0,0,2,64,17,0
tribuo-4.1.0/Interop/Core/src/main/java/org/tribuo/interop/ExternalDatasetProvenance.java,org.tribuo.interop.ExternalDatasetProvenance,class,8,2,2,2,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,9,0,0,0,0,0,0,2,1,0,1,0,0,0,0,33,1,0
tribuo-4.1.0/Interop/Core/src/main/java/org/tribuo/interop/ExternalModel.java,org.tribuo.interop.ExternalModel,class,18,29,2,32,108,0.0,0.0,16,2,4,2,10,0,14,5,0,0,5,2,1,2,2,0,4,0,8,120,8,5,5,0,0,10,9,35,6,27,2,0,0,0,159,1025,0
tribuo-4.1.0/Interop/Tensorflow/src/test/java/org/tribuo/interop/tensorflow/ImageConverterTest.java,org.tribuo.interop.tensorflow.ImageConverterTest,class,12,3,1,8,3,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,94,2,0,0,0,0,41,367,12,0,10,0,0,0,0,33,1,0
tribuo-4.1.0/Interop/Tensorflow/src/test/java/org/tribuo/interop/tensorflow/ClassificationTest.java,org.tribuo.interop.tensorflow.ClassificationTest,class,44,23,1,94,30,0.0,0.0,9,6,4,5,0,0,4,0,0,0,4,4,0,4,0,0,4,0,42,225,4,8,1,4,3,48,59,112,26,116,3,0,0,2,203,1,0
tribuo-4.1.0/Interop/Tensorflow/src/test/java/org/tribuo/interop/tensorflow/RegressionTest.java,org.tribuo.interop.tensorflow.RegressionTest,class,21,2,1,30,1,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,9,31,0,0,0,0,0,4,34,15,1,15,0,0,0,0,43,1,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/sequence/TensorFlowSequenceModel.java,org.tribuo.interop.tensorflow.sequence.TensorFlowSequenceModel,class,18,8,2,19,0,0.0,0.0,6,0,3,2,0,1,4,0,0,0,7,1,0,3,4,0,5,0,4,58,2,0,2,2,0,1,2,19,0,14,2,0,0,0,80,1,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/sequence/SequenceOutputConverter.java,org.tribuo.interop.tensorflow.sequence.SequenceOutputConverter,interface,9,4,1,0,6,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/sequence/SequenceFeatureConverter.java,org.tribuo.interop.tensorflow.sequence.SequenceFeatureConverter,interface,5,3,1,0,3,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/sequence/TensorFlowSequenceTrainer.java,org.tribuo.interop.tensorflow.sequence.TensorFlowSequenceTrainer,class,27,15,3,42,22,0.0,0.0,9,0,6,1,2,0,8,0,0,1,15,1,0,2,13,0,1,0,9,162,5,3,1,2,2,23,10,41,5,37,5,0,1,0,151,1,2
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/sequence/TensorFlowSequenceTrainer.java,org.tribuo.interop.tensorflow.sequence.TensorFlowSequenceTrainer$TensorFlowSequenceTrainerProvenance,innerclass,12,9,3,14,0,0.0,0.0,5,1,2,1,1,1,4,0,0,0,5,3,2,3,0,0,5,0,5,54,2,0,0,0,0,8,1,11,4,9,2,0,0,0,53,9,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/TensorFlowModel.java,org.tribuo.interop.tensorflow.TensorFlowModel,class,22,22,2,36,15,0.0,0.0,11,0,8,1,2,0,10,0,0,0,10,2,0,2,8,0,6,0,5,108,7,3,3,2,0,4,7,34,1,27,2,0,0,0,157,1025,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/example/GraphDefTuple.java,org.tribuo.interop.tensorflow.example.GraphDefTuple,class,1,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,4,0,0,0,4,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,29,17,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/example/CNNExamples.java,org.tribuo.interop.tensorflow.example.CNNExamples,class,18,5,1,29,1,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,49,1,0,0,0,1,4,55,32,5,32,1,0,0,0,114,1025,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/example/MLPExamples.java,org.tribuo.interop.tensorflow.example.MLPExamples,class,13,8,1,18,1,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,1,2,0,0,0,4,9,20,3,18,2,0,0,0,71,1025,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/TensorFlowUtil.java,org.tribuo.interop.tensorflow.TensorFlowUtil,class,8,18,1,38,9,0.0,0.0,6,5,5,1,0,0,5,0,0,0,6,6,5,1,0,0,6,0,9,129,2,8,2,0,0,14,4,28,6,27,2,0,1,0,130,1025,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/TensorFlowUtil.java,org.tribuo.interop.tensorflow.TensorFlowUtil$TensorTuple,innerclass,7,6,1,11,0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,4,1,3,1,0,0,4,0,1,40,2,0,0,1,0,4,1,13,2,13,2,0,0,0,60,25,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/MultiLabelConverter.java,org.tribuo.interop.tensorflow.MultiLabelConverter,class,22,38,1,34,103,0.0,0.0,15,0,12,3,0,0,12,0,0,0,3,3,1,2,0,0,3,0,4,151,16,9,8,0,2,15,33,41,10,45,2,0,0,2,131,1,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/DenseFeatureConverter.java,org.tribuo.interop.tensorflow.DenseFeatureConverter,class,13,22,1,20,11,0.0,0.0,11,0,8,2,0,1,9,0,0,0,6,4,2,4,0,0,4,0,2,83,9,5,0,0,4,8,11,22,3,19,2,0,0,0,97,1,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/TensorFlowCheckpointModel.java,org.tribuo.interop.tensorflow.TensorFlowCheckpointModel,class,16,16,3,17,12,0.0,0.0,12,0,7,3,1,1,9,0,2,0,5,2,0,5,0,0,2,0,3,75,6,0,1,2,0,3,1,16,2,8,1,0,0,0,154,1,0
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/TensorFlowTrainer.java,org.tribuo.interop.tensorflow.TensorFlowTrainer,class,39,45,3,67,10,0.0,0.0,16,1,12,4,0,0,12,0,0,0,18,1,0,18,0,0,1,0,11,262,7,4,14,4,6,59,18,65,14,56,5,0,2,0,279,17,1
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/TensorFlowTrainer.java,org.tribuo.interop.tensorflow.TensorFlowTrainer$TensorFlowTrainerProvenance,innerclass,10,12,3,22,0,0.0,0.0,7,1,4,1,1,1,6,0,0,0,5,3,2,3,0,0,5,0,7,48,7,0,4,0,0,2,1,12,0,8,1,0,0,0,49,25,0
