file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/impurity/GiniIndex.java,org.tribuo.classification.dtree.impurity.GiniIndex,class,6,4,1,0,0,3,3,3,0,0,0,0,0,40
tribuo-4.1.0/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/LibSVMTrainer.java,org.tribuo.common.libsvm.LibSVMTrainer,class,36,21,1,3,37,64,13,7,1,15,0,1,3,260
tribuo-4.1.0/Classification/Explanations/src/main/java/org/tribuo/classification/explanations/ColumnarExplainer.java,org.tribuo.classification.explanations.ColumnarExplainer,interface,5,1,1,0,0,0,1,1,0,0,0,0,0,34
tribuo-4.1.0/Data/src/main/java/org/tribuo/data/text/TextFeatureExtractor.java,org.tribuo.data.text.TextFeatureExtractor,interface,6,1,1,0,0,0,1,1,0,0,0,0,0,36
tribuo-4.1.0/AnomalyDetection/Core/src/main/java/org/tribuo/anomaly/AnomalyFactory.java,org.tribuo.anomaly.AnomalyFactory,class,19,17,1,0,8,64,12,11,0,6,3,6,1,113
tribuo-4.1.0/Regression/Core/src/main/java/org/tribuo/regression/RegressionFactory.java,org.tribuo.regression.RegressionFactory,class,26,23,1,0,17,63,18,17,0,9,3,6,4,185
tribuo-4.1.0/Classification/SGD/src/main/java/org/tribuo/classification/sgd/linear/LinearSGDOptions.java,org.tribuo.classification.sgd.linear.LinearSGDOptions,class,13,4,1,0,6,1,2,2,0,7,5,1,0,65
tribuo-4.1.0/Regression/SLM/src/main/java/org/tribuo/regression/slm/TrainTest.java,org.tribuo.regression.slm.TrainTest,class,22,12,1,0,28,0,2,2,1,7,6,1,2,152
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/LabelFactory.java,org.tribuo.classification.LabelFactory,class,17,16,1,0,8,105,15,14,0,5,1,5,1,124
tribuo-4.1.0/Core/src/main/java/org/tribuo/evaluation/OnlineEvaluator.java,org.tribuo.evaluation.OnlineEvaluator,class,15,6,1,0,4,0,6,6,0,4,0,0,0,88
tribuo-4.1.0/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/IndependentRegressionTreeModel.java,org.tribuo.regression.rtree.IndependentRegressionTreeModel,class,45,42,4,0,43,0,10,6,1,2,0,1,4,248
tribuo-4.1.0/Regression/XGBoost/src/main/java/org/tribuo/regression/xgboost/TrainTest.java,org.tribuo.regression.xgboost.TrainTest,class,16,7,1,0,18,0,2,2,1,14,13,1,2,118
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/sequence/viterbi/ViterbiModel.java,org.tribuo.classification.sequence.viterbi.ViterbiModel,class,32,27,2,0,34,24,12,7,1,8,3,1,1,197
tribuo-4.1.0/Regression/XGBoost/src/test/java/org/tribuo/regression/xgboost/TestXGBoost.java,org.tribuo.regression.xgboost.TestXGBoost,class,9,7,1,0,16,15,7,7,1,2,0,2,9,71
tribuo-4.1.0/Data/src/main/java/org/tribuo/data/columnar/extractors/IntExtractor.java,org.tribuo.data.columnar.extractors.IntExtractor,class,10,7,2,0,6,15,6,4,0,1,0,1,0,67
tribuo-4.1.0/MultiLabel/Core/src/main/java/org/tribuo/multilabel/evaluation/MultiLabelEvaluation.java,org.tribuo.multilabel.evaluation.MultiLabelEvaluation,interface,2,0,1,0,0,0,0,0,0,0,0,0,0,24
tribuo-4.1.0/Data/src/main/java/org/tribuo/data/text/TextProcessor.java,org.tribuo.data.text.TextProcessor,interface,5,2,1,0,0,1,2,2,0,0,0,0,0,41
tribuo-4.1.0/MultiLabel/Core/src/main/java/org/tribuo/multilabel/example/MultiLabelDataGenerator.java,org.tribuo.multilabel.example.MultiLabelDataGenerator,class,14,6,1,0,6,13,6,5,5,1,0,1,2,115
tribuo-4.1.0/Classification/Core/src/test/java/org/tribuo/classification/baseline/TestDummyClassifier.java,org.tribuo.classification.baseline.TestDummyClassifier,class,11,6,1,0,14,6,4,4,1,5,0,5,11,61
tribuo-4.1.0/Regression/Core/src/test/java/org/tribuo/regression/evaluation/RegressionEvaluatorTest.java,org.tribuo.regression.evaluation.RegressionEvaluatorTest,class,12,3,1,0,17,1,2,2,0,0,0,0,4,72
tribuo-4.1.0/Core/src/test/java/org/tribuo/test/MockOutputFactory.java,org.tribuo.test.MockOutputFactory,class,17,14,1,0,4,91,14,13,0,2,1,2,0,83
tribuo-4.1.0/Regression/LibSVM/src/main/java/org/tribuo/regression/libsvm/TrainTest.java,org.tribuo.regression.libsvm.TrainTest,class,21,6,1,0,21,0,2,2,1,8,7,1,2,107
tribuo-4.1.0/Regression/Core/src/main/java/org/tribuo/regression/Regressor.java,org.tribuo.regression.Regressor,class,27,85,2,0,39,303,43,42,6,13,2,4,4,582
tribuo-4.1.0/Classification/Explanations/src/main/java/org/tribuo/classification/explanations/lime/LIMEText.java,org.tribuo.classification.explanations.lime.LIMEText,class,31,11,2,0,24,0,4,2,0,4,0,1,2,144
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/TensorFlowNativeModel.java,org.tribuo.interop.tensorflow.TensorFlowNativeModel,class,22,6,3,0,14,10,5,1,0,1,0,1,4,87
tribuo-4.1.0/Core/src/main/java/org/tribuo/sequence/SequenceDataset.java,org.tribuo.sequence.SequenceDataset,class,28,20,3,2,11,76,16,15,0,6,0,3,0,164
tribuo-4.1.0/Core/src/main/java/org/tribuo/evaluation/metrics/MetricID.java,org.tribuo.evaluation.metrics.MetricID,class,7,3,2,0,9,1,2,2,0,1,0,1,0,39
tribuo-4.1.0/Core/src/main/java/org/tribuo/ImmutableFeatureMap.java,org.tribuo.ImmutableFeatureMap,class,14,15,2,1,12,47,11,8,3,3,0,1,4,150
tribuo-4.1.0/Regression/SGD/src/main/java/org/tribuo/regression/sgd/linear/LinearSGDModel.java,org.tribuo.regression.sgd.linear.LinearSGDModel,class,13,7,4,0,5,0,5,1,0,3,0,1,0,84
tribuo-4.1.0/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/SVMType.java,org.tribuo.common.libsvm.SVMType,interface,6,5,1,0,0,10,5,5,0,0,0,0,0,63
tribuo-4.1.0/Classification/XGBoost/src/test/java/org/tribuo/classification/xgboost/TestXGBoost.java,org.tribuo.classification.xgboost.TestXGBoost,class,34,25,1,0,72,78,16,9,1,7,0,5,13,223
tribuo-4.1.0/Core/src/main/java/org/tribuo/transform/Transformation.java,org.tribuo.transform.Transformation,interface,4,1,1,0,0,0,1,1,0,0,0,0,0,38
tribuo-4.1.0/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/CARTRegressionTrainer.java,org.tribuo.regression.rtree.CARTRegressionTrainer,class,36,19,2,0,35,16,8,7,0,1,0,0,2,221
tribuo-4.1.0/MultiLabel/SGD/src/main/java/org/tribuo/multilabel/sgd/linear/LinearSGDOptions.java,org.tribuo.multilabel.sgd.linear.LinearSGDOptions,class,12,4,1,0,6,1,2,2,0,7,5,1,0,64
tribuo-4.1.0/Core/src/main/java/org/tribuo/sequence/HashingSequenceTrainer.java,org.tribuo.sequence.HashingSequenceTrainer,class,20,9,3,0,12,16,8,6,0,4,0,2,3,95
tribuo-4.1.0/Common/XGBoost/src/main/java/org/tribuo/common/xgboost/XGBoostOutputConverter.java,org.tribuo.common.xgboost.XGBoostOutputConverter,interface,10,3,1,0,0,3,3,3,0,0,0,0,0,50
tribuo-4.1.0/Core/src/test/java/org/tribuo/transform/LinearScalingTest.java,org.tribuo.transform.LinearScalingTest,class,19,11,1,0,25,36,9,9,1,0,0,0,9,124
tribuo-4.1.0/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/TrainTest.java,org.tribuo.regression.rtree.TrainTest,class,22,11,1,0,20,0,2,2,1,12,11,1,2,169
tribuo-4.1.0/Data/src/main/java/org/tribuo/data/text/impl/FeatureHasher.java,org.tribuo.data.text.impl.FeatureHasher,class,12,6,1,0,6,4,4,3,0,2,0,1,2,59
tribuo-4.1.0/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impl/InvertedFeature.java,org.tribuo.regression.rtree.impl.InvertedFeature,class,9,33,1,0,6,0,12,9,0,5,1,1,0,202
tribuo-4.1.0/Util/Tokenization/src/main/java/org/tribuo/util/tokens/Tokenizer.java,org.tribuo.util.tokens.Tokenizer,interface,15,19,1,0,13,66,12,8,2,0,0,0,1,156
tribuo-4.1.0/Interop/ONNX/src/main/java/org/tribuo/interop/onnx/extractors/BERTFeatureExtractor.java,org.tribuo.interop.onnx.extractors.BERTFeatureExtractor,class,69,93,1,0,65,220,29,15,5,44,20,12,7,936
tribuo-4.1.0/AnomalyDetection/Core/src/main/java/org/tribuo/anomaly/evaluation/AnomalyMetric.java,org.tribuo.anomaly.evaluation.AnomalyMetric,class,17,20,2,0,7,26,13,5,2,11,0,0,2,150
tribuo-4.1.0/Math/src/main/java/org/tribuo/math/util/Merger.java,org.tribuo.math.util.Merger,interface,3,2,1,0,0,1,2,2,0,0,0,0,0,40
tribuo-4.1.0/Core/src/main/java/org/tribuo/provenance/impl/TimestampedTrainerProvenance.java,org.tribuo.provenance.impl.TimestampedTrainerProvenance,class,18,15,1,0,10,8,8,8,0,4,1,2,0,102
tribuo-4.1.0/Regression/Core/src/main/java/org/tribuo/regression/evaluation/RegressionEvaluator.java,org.tribuo.regression.evaluation.RegressionEvaluator,class,19,6,2,0,4,8,5,2,0,1,0,0,0,80
tribuo-4.1.0/Core/src/main/java/org/tribuo/provenance/DataSourceProvenance.java,org.tribuo.provenance.DataSourceProvenance,interface,2,0,1,0,0,0,0,0,0,4,4,4,0,26
tribuo-4.1.0/MultiLabel/Core/src/main/java/org/tribuo/multilabel/baseline/BinaryExample.java,org.tribuo.multilabel.baseline.BinaryExample,class,16,14,2,0,8,5,14,11,0,2,0,1,0,96
tribuo-4.1.0/Classification/Experiments/src/main/java/org/tribuo/classification/experiments/ConfigurableTrainTest.java,org.tribuo.classification.experiments.ConfigurableTrainTest,class,30,18,1,0,52,1,3,3,2,5,4,1,3,178
tribuo-4.1.0/Core/src/main/java/org/tribuo/sequence/SequenceEvaluator.java,org.tribuo.sequence.SequenceEvaluator,interface,11,3,1,0,0,3,3,3,0,0,0,0,0,51
tribuo-4.1.0/Core/src/main/java/org/tribuo/RealInfo.java,org.tribuo.RealInfo,class,5,18,2,1,3,49,15,13,0,5,0,1,0,160
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/ClassificationOptions.java,org.tribuo.classification.ClassificationOptions,interface,4,1,1,0,0,0,1,0,0,0,0,0,0,30
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/ConfusionMatrix.java,org.tribuo.classification.evaluation.ConfusionMatrix,interface,5,14,1,0,4,78,13,12,1,0,0,0,4,128
tribuo-4.1.0/Classification/SGD/src/main/java/org/tribuo/classification/sgd/crf/Chunk.java,org.tribuo.classification.sgd.crf.Chunk,class,1,2,1,0,1,0,2,2,0,2,2,0,0,30
tribuo-4.1.0/Regression/RegressionTree/src/test/java/org/tribuo/regression/rtree/TestRegressionEnsembles.java,org.tribuo.regression.rtree.TestRegressionEnsembles,class,17,11,1,0,18,25,11,11,7,13,0,13,32,133
tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/RandomForestTrainer.java,org.tribuo.common.tree.RandomForestTrainer,class,13,9,2,0,8,15,6,4,0,1,0,1,0,106
tribuo-4.1.0/Core/src/main/java/org/tribuo/provenance/impl/EmptyDatasetProvenance.java,org.tribuo.provenance.impl.EmptyDatasetProvenance,class,7,3,2,0,2,3,3,3,0,1,0,1,0,37
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/baseline/DummyClassifierTrainer.java,org.tribuo.classification.baseline.DummyClassifierTrainer,class,21,20,1,0,10,1,10,9,4,4,0,0,0,165
tribuo-4.1.0/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/WeightedInformationTheory.java,org.tribuo.util.infotheory.WeightedInformationTheory,class,36,66,1,0,40,33,15,14,14,6,5,6,10,442
tribuo-4.1.0/Core/src/main/java/org/tribuo/Example.java,org.tribuo.Example,class,24,43,1,4,20,271,27,20,0,7,2,4,0,319
tribuo-4.1.0/Data/src/main/java/org/tribuo/data/csv/CSVLoader.java,org.tribuo.data.csv.CSVLoader,class,48,42,1,0,45,223,26,21,1,17,0,6,1,415
tribuo-4.1.0/Core/src/test/java/org/tribuo/test/MockOutputInfo.java,org.tribuo.test.MockOutputInfo,class,28,25,1,0,20,64,19,18,0,9,0,1,0,157
tribuo-4.1.0/Math/src/main/java/org/tribuo/math/la/DenseVector.java,org.tribuo.math.la.DenseVector,class,27,119,1,1,43,0,48,46,2,6,0,1,3,609
tribuo-4.1.0/Math/src/main/java/org/tribuo/math/StochasticGradientOptimiser.java,org.tribuo.math.StochasticGradientOptimiser,interface,6,5,1,0,0,10,5,5,0,0,0,0,0,67
tribuo-4.1.0/Interop/Core/src/main/java/org/tribuo/interop/ExternalDatasetProvenance.java,org.tribuo.interop.ExternalDatasetProvenance,class,9,2,2,0,2,1,2,2,0,1,0,1,0,39
tribuo-4.1.0/Core/src/main/java/org/tribuo/util/MeanVarianceAccumulator.java,org.tribuo.util.MeanVarianceAccumulator,class,4,23,1,0,11,44,17,17,0,6,0,1,2,168
tribuo-4.1.0/Core/src/main/java/org/tribuo/ensemble/BaggingTrainer.java,org.tribuo.ensemble.BaggingTrainer,class,23,11,1,2,20,21,10,7,0,7,0,1,1,132
tribuo-4.1.0/Math/src/main/java/org/tribuo/math/la/SGDVector.java,org.tribuo.math.la.SGDVector,interface,10,28,1,0,7,351,27,27,0,0,0,0,0,203
tribuo-4.1.0/Math/src/test/java/org/tribuo/math/util/MergerTest.java,org.tribuo.math.util.MergerTest,class,8,11,1,0,13,55,11,11,0,0,0,0,24,140
tribuo-4.1.0/Clustering/Core/src/main/java/org/tribuo/clustering/ClusteringFactory.java,org.tribuo.clustering.ClusteringFactory,class,19,16,1,0,9,105,15,14,0,5,1,5,1,123
tribuo-4.1.0/Core/src/test/java/org/tribuo/evaluation/KFoldSplitterTest.java,org.tribuo.evaluation.KFoldSplitterTest,class,10,10,1,0,12,10,5,4,0,1,0,1,0,96
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/TensorMap.java,org.tribuo.interop.tensorflow.TensorMap,class,8,10,1,0,16,0,7,7,0,2,0,0,0,93
tribuo-4.1.0/Classification/SGD/src/main/java/org/tribuo/classification/sgd/kernel/KernelSVMModel.java,org.tribuo.classification.sgd.kernel.KernelSVMModel,class,26,11,2,0,15,3,6,4,0,4,0,1,2,108
tribuo-4.1.0/MultiLabel/Core/src/test/java/org/tribuo/multilabel/Utils.java,org.tribuo.multilabel.Utils,class,11,7,1,0,9,8,5,5,5,1,0,1,0,53
tribuo-4.1.0/Core/src/main/java/org/tribuo/hash/HashingOptions.java,org.tribuo.hash.HashingOptions,class,17,9,1,0,9,1,2,2,0,3,2,1,1,76
tribuo-4.1.0/Regression/Core/src/main/java/org/tribuo/regression/baseline/DummyRegressionModel.java,org.tribuo.regression.baseline.DummyRegressionModel,class,23,18,2,0,9,3,6,3,0,8,0,1,0,112
tribuo-4.1.0/Classification/Explanations/src/main/java/org/tribuo/classification/explanations/Explanation.java,org.tribuo.classification.explanations.Explanation,interface,7,3,1,0,0,3,3,3,0,0,0,0,0,42
tribuo-4.1.0/Core/src/main/java/org/tribuo/provenance/SimpleDataSourceProvenance.java,org.tribuo.provenance.SimpleDataSourceProvenance,class,19,10,1,0,10,0,8,8,0,6,1,2,0,104
tribuo-4.1.0/MultiLabel/Core/src/main/java/org/tribuo/multilabel/evaluation/MultiLabelConfusionMatrix.java,org.tribuo.multilabel.evaluation.MultiLabelConfusionMatrix,class,15,36,1,0,32,43,15,10,1,5,0,0,1,241
tribuo-4.1.0/Core/src/main/java/org/tribuo/datasource/AggregateConfigurableDataSource.java,org.tribuo.datasource.AggregateConfigurableDataSource,class,27,12,2,0,9,25,10,7,1,3,0,1,1,110
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/RegressorConverter.java,org.tribuo.interop.tensorflow.RegressorConverter,class,36,30,1,0,26,78,13,12,0,1,0,1,0,187
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelMetric.java,org.tribuo.classification.evaluation.LabelMetric,class,16,14,2,0,6,5,11,11,0,4,0,0,0,101
tribuo-4.1.0/Classification/DecisionTree/src/main/java/org/tribuo/classification/dtree/CARTClassificationOptions.java,org.tribuo.classification.dtree.CARTClassificationOptions,class,11,5,1,0,0,0,2,2,0,9,9,0,0,95
tribuo-4.1.0/MultiLabel/SGD/src/main/java/org/tribuo/multilabel/sgd/objectives/Hinge.java,org.tribuo.multilabel.sgd.objectives.Hinge,class,15,13,1,0,5,22,8,8,0,1,0,0,0,111
tribuo-4.1.0/Core/src/main/java/org/tribuo/util/HTMLOutput.java,org.tribuo.util.HTMLOutput,class,11,13,1,0,14,3,3,2,2,0,0,0,1,96
tribuo-4.1.0/Regression/Core/src/main/java/org/tribuo/regression/evaluation/RegressionMetrics.java,org.tribuo.regression.evaluation.RegressionMetrics,enum,14,19,1,0,19,49,11,8,9,1,0,0,6,187
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/ensemble/ClassificationEnsembleOptions.java,org.tribuo.classification.ensemble.ClassificationEnsembleOptions,class,16,9,1,0,3,0,1,1,0,4,3,1,0,93
tribuo-4.1.0/Regression/SLM/src/main/java/org/tribuo/regression/slm/SLMTrainer.java,org.tribuo.regression.slm.SLMTrainer,class,39,44,1,2,59,57,15,8,4,18,0,1,8,364
tribuo-4.1.0/Math/src/main/java/org/tribuo/math/la/DenseMatrix.java,org.tribuo.math.la.DenseMatrix,class,20,179,1,1,39,0,51,43,1,11,0,2,1,724
tribuo-4.1.0/Core/src/main/java/org/tribuo/evaluation/Evaluator.java,org.tribuo.evaluation.Evaluator,interface,19,7,1,0,7,10,5,5,0,0,0,0,0,109
tribuo-4.1.0/AnomalyDetection/LibSVM/src/main/java/org/tribuo/anomaly/libsvm/LibSVMAnomalyTrainer.java,org.tribuo.anomaly.libsvm.LibSVMAnomalyTrainer,class,30,16,2,0,19,28,8,3,0,1,0,1,1,134
tribuo-4.1.0/Core/src/main/java/org/tribuo/util/MurmurHash3.java,org.tribuo.util.MurmurHash3,class,3,35,1,0,4,15,6,6,6,2,2,0,4,276
tribuo-4.1.0/Classification/Explanations/src/test/java/org/tribuo/classification/explanations/lime/LIMEColumnarTest.java,org.tribuo.classification.explanations.lime.LIMEColumnarTest,class,39,37,1,0,17,9,5,3,0,1,0,1,0,261
tribuo-4.1.0/Interop/Tensorflow/src/main/java/org/tribuo/interop/tensorflow/DenseFeatureConverter.java,org.tribuo.interop.tensorflow.DenseFeatureConverter,class,19,22,1,0,22,11,11,8,0,6,2,4,0,140
tribuo-4.1.0/Regression/SLM/src/main/java/org/tribuo/regression/slm/ElasticNetCDTrainer.java,org.tribuo.regression.slm.ElasticNetCDTrainer,class,30,49,1,0,41,40,13,9,2,18,0,1,5,325
tribuo-4.1.0/Common/LibLinear/src/main/java/org/tribuo/common/liblinear/LibLinearModel.java,org.tribuo.common.liblinear.LibLinearModel,class,22,10,2,3,12,19,7,3,1,3,0,2,0,147
tribuo-4.1.0/Classification/LibLinear/src/test/java/org/tribuo/classification/liblinear/TestLibLinearModel.java,org.tribuo.classification.liblinear.TestLibLinearModel,class,44,30,3,0,72,198,21,11,3,5,0,3,15,261
tribuo-4.1.0/MultiLabel/SGD/src/main/java/org/tribuo/multilabel/sgd/linear/LinearSGDModel.java,org.tribuo.multilabel.sgd.linear.LinearSGDModel,class,20,6,4,0,9,0,4,1,0,3,0,1,0,90
tribuo-4.1.0/Data/src/main/java/org/tribuo/data/columnar/FieldProcessor.java,org.tribuo.data.columnar.FieldProcessor,interface,7,5,1,0,0,10,5,5,0,1,1,1,0,84
tribuo-4.1.0/Regression/LibSVM/src/main/java/org/tribuo/regression/libsvm/LibSVMRegressionModel.java,org.tribuo.regression.libsvm.LibSVMRegressionModel,class,21,10,3,0,9,0,5,2,0,5,0,1,4,129
tribuo-4.1.0/Core/src/main/java/org/tribuo/ImmutableDataset.java,org.tribuo.ImmutableDataset,class,29,35,2,2,29,51,23,16,4,6,0,2,1,295
tribuo-4.1.0/Core/src/main/java/org/tribuo/transform/transformations/MeanStdDevTransformation.java,org.tribuo.transform.transformations.MeanStdDevTransformation,class,20,26,1,0,12,0,21,20,0,19,0,5,0,184
tribuo-4.1.0/Classification/Experiments/src/main/java/org/tribuo/classification/experiments/AllTrainerOptions.java,org.tribuo.classification.experiments.AllTrainerOptions,class,20,13,1,0,14,0,1,1,0,12,11,1,0,135
tribuo-4.1.0/Core/src/main/java/org/tribuo/sequence/ImmutableSequenceDataset.java,org.tribuo.sequence.ImmutableSequenceDataset,class,31,37,2,1,26,58,21,14,4,4,0,1,0,251
tribuo-4.1.0/AnomalyDetection/LibSVM/src/main/java/org/tribuo/anomaly/libsvm/SVMAnomalyType.java,org.tribuo.anomaly.libsvm.SVMAnomalyType,class,8,9,1,0,0,30,9,7,0,3,0,1,0,79
tribuo-4.1.0/Core/src/main/java/org/tribuo/SkeletalVariableInfo.java,org.tribuo.SkeletalVariableInfo,class,4,11,1,2,5,0,8,5,0,4,0,2,0,97
tribuo-4.1.0/Core/src/main/java/org/tribuo/sequence/SequenceModel.java,org.tribuo.sequence.SequenceModel,class,25,18,1,4,10,56,13,13,1,6,0,1,0,158
tribuo-4.1.0/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/CARTJointRegressionTrainer.java,org.tribuo.regression.rtree.CARTJointRegressionTrainer,class,13,8,2,0,3,8,8,7,0,2,0,0,0,159
tribuo-4.1.0/Math/src/main/java/org/tribuo/math/optimisers/util/ShrinkingMatrix.java,org.tribuo.math.optimisers.util.ShrinkingMatrix,class,17,28,2,0,11,37,14,13,0,11,0,0,1,167
tribuo-4.1.0/Data/src/main/java/org/tribuo/data/columnar/extractors/SimpleFieldExtractor.java,org.tribuo.data.columnar.extractors.SimpleFieldExtractor,class,8,12,1,6,12,10,9,5,0,3,0,1,0,98
tribuo-4.1.0/Data/src/main/java/org/tribuo/data/columnar/extractors/OffsetDateTimeExtractor.java,org.tribuo.data.columnar.extractors.OffsetDateTimeExtractor,class,14,9,2,0,11,9,7,5,0,3,0,1,0,88
tribuo-4.1.0/Data/src/main/java/org/tribuo/data/text/SplitTextData.java,org.tribuo.data.text.SplitTextData,class,20,16,1,0,27,0,4,3,1,8,7,1,0,134
tribuo-4.1.0/Core/src/main/java/org/tribuo/sequence/SequenceEvaluation.java,org.tribuo.sequence.SequenceEvaluation,interface,10,3,1,0,3,1,2,2,0,0,0,0,0,47
tribuo-4.1.0/MultiLabel/Core/src/test/java/org/tribuo/multilabel/evaluation/MultiLabelConfusionMatrixTest.java,org.tribuo.multilabel.evaluation.MultiLabelConfusionMatrixTest,class,8,9,1,0,21,15,6,6,0,0,0,0,107,196
tribuo-4.1.0/Classification/SGD/src/main/java/org/tribuo/classification/sgd/Util.java,org.tribuo.classification.sgd.Util,class,8,14,1,0,1,1,7,6,5,6,6,0,0,207
tribuo-4.1.0/Core/src/test/java/org/tribuo/test/MockMultiOutputInfo.java,org.tribuo.test.MockMultiOutputInfo,class,21,17,1,2,13,37,12,11,0,5,0,0,0,118
tribuo-4.1.0/Common/LibSVM/src/main/java/org/tribuo/common/libsvm/LibSVMModel.java,org.tribuo.common.libsvm.LibSVMModel,class,25,21,2,3,10,13,6,4,1,3,0,2,2,151
tribuo-4.1.0/Classification/Experiments/src/main/java/org/tribuo/classification/experiments/RunAll.java,org.tribuo.classification.experiments.RunAll,class,30,12,1,0,30,0,2,2,1,3,2,1,0,121
tribuo-4.1.0/tests/src/test/java/org/tribuo/data/csv/CSVLoaderWithMultiOutputsTest.java,org.tribuo.data.csv.CSVLoaderWithMultiOutputsTest,class,16,3,1,0,26,3,3,3,0,0,0,0,3,87
tribuo-4.1.0/Math/src/main/java/org/tribuo/math/optimisers/Pegasos.java,org.tribuo.math.optimisers.Pegasos,class,16,15,1,0,4,8,9,8,0,4,0,0,0,117
tribuo-4.1.0/Util/Tokenization/src/test/java/org/tribuo/util/tokens/impl/WordpieceBasicTokenizerTest.java,org.tribuo.util.tokens.impl.WordpieceBasicTokenizerTest,class,4,1,2,0,1,0,1,1,0,0,0,0,0,38
tribuo-4.1.0/Classification/Experiments/src/main/java/org/tribuo/classification/experiments/TrainTest.java,org.tribuo.classification.experiments.TrainTest,class,10,3,1,0,6,0,2,2,1,3,2,1,1,52
tribuo-4.1.0/Core/src/main/java/org/tribuo/transform/transformations/SimpleTransform.java,org.tribuo.transform.transformations.SimpleTransform,class,24,56,1,0,11,147,27,22,8,14,1,6,0,354
tribuo-4.1.0/Util/Tokenization/src/main/java/org/tribuo/util/tokens/impl/SplitPatternTokenizer.java,org.tribuo.util.tokens.impl.SplitPatternTokenizer,class,15,21,1,0,11,18,12,12,0,10,1,1,0,169
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/ensemble/FullyWeightedVotingCombiner.java,org.tribuo.classification.ensemble.FullyWeightedVotingCombiner,class,19,16,1,0,12,10,5,5,0,1,0,1,0,113
tribuo-4.1.0/Data/src/main/java/org/tribuo/data/text/DirectoryFileSource.java,org.tribuo.data.text.DirectoryFileSource,class,47,34,2,0,38,66,17,13,1,14,0,3,1,278
tribuo-4.1.0/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impl/JointRegressorTrainingNode.java,org.tribuo.regression.rtree.impl.JointRegressorTrainingNode,class,37,57,2,0,50,0,16,5,1,20,0,7,7,481
tribuo-4.1.0/Classification/XGBoost/src/main/java/org/tribuo/classification/xgboost/TrainTest.java,org.tribuo.classification.xgboost.TrainTest,class,10,3,1,0,6,0,2,2,1,3,2,1,1,55
tribuo-4.1.0/Util/Tokenization/src/main/java/org/tribuo/util/tokens/options/SplitCharactersTokenizerOptions.java,org.tribuo.util.tokens.options.SplitCharactersTokenizerOptions,class,6,1,1,0,0,0,1,1,0,2,2,0,0,33
tribuo-4.1.0/Data/src/main/java/org/tribuo/data/DataOptions.java,org.tribuo.data.DataOptions,class,42,17,1,0,27,0,4,3,0,15,14,1,0,205
tribuo-4.1.0/Util/Tokenization/src/main/java/org/tribuo/util/tokens/impl/SplitFunctionTokenizer.java,org.tribuo.util.tokens.impl.SplitFunctionTokenizer,class,15,31,1,3,7,9,11,9,0,11,2,0,0,277
tribuo-4.1.0/Classification/LibSVM/src/main/java/org/tribuo/classification/libsvm/SVMClassificationType.java,org.tribuo.classification.libsvm.SVMClassificationType,class,8,9,1,0,0,24,9,7,0,3,0,1,0,79
tribuo-4.1.0/Classification/Core/src/test/java/org/tribuo/classification/TestLabelEvaluationUtil.java,org.tribuo.classification.TestLabelEvaluationUtil,class,5,7,1,0,10,0,6,6,0,1,0,1,27,158
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelMetrics.java,org.tribuo.classification.evaluation.LabelMetrics,enum,17,14,1,0,33,32,9,7,5,3,0,0,5,177
tribuo-4.1.0/Classification/Core/src/main/java/org/tribuo/classification/evaluation/LabelEvaluation.java,org.tribuo.classification.evaluation.LabelEvaluation,interface,9,15,1,0,28,36,9,2,2,0,0,0,1,218
tribuo-4.1.0/Math/src/test/java/org/tribuo/math/la/VectorDistanceTest.java,org.tribuo.math.la.VectorDistanceTest,class,5,7,1,0,12,21,7,7,0,0,0,0,4,119
