file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Json/src/main/java/org/tribuo/json/JsonUtil.java,org.tribuo.json.JsonUtil,JsonUtil/0,true,22,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Json/src/main/java/org/tribuo/json/JsonUtil.java,org.tribuo.json.JsonUtil,convertToMap/1[org.tribuo.json.ObjectNode],false,36,2,5,10,20,2,3,1,10,0,0,1,2,0,0,3,0,3,1,4,0,0,0,51,9,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,"getPrediction/2[int,org.tribuo.Example<T>]",false,130,3,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,getOutput/0,false,112,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,getDistribution/0,false,120,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,hashCode/0,false,84,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,getNextNode/1[org.tribuo.math.la.SparseVector],false,89,3,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,isLeaf/0,false,94,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,copy/0,false,104,3,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,equals/1[java.lang.Object],false,59,3,7,10,16,4,3,1,10,0,0,1,5,0,0,1,1,4,0,3,0,0,0,17,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,getImpurity/0,false,99,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,toString/0,false,135,0,1,1,3,1,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,5,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/LeafNode.java,org.tribuo.common.tree.LeafNode,"LeafNode/4[double,T,java.util.Map<java.lang.String,T>,boolean]",true,51,1,1,1,6,0,0,4,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,22,1,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,"copy/2[java.lang.String,org.tribuo.provenance.ModelProvenance]",false,249,4,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,predict/1[org.tribuo.Example<T>],false,149,6,3,5,13,1,3,1,5,0,0,1,2,0,1,1,1,5,1,1,0,0,0,17,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,"TreeModel/6[java.lang.String,org.tribuo.provenance.ModelProvenance,org.tribuo.ImmutableFeatureMap,org.tribuo.ImmutableOutputInfo<T>,boolean,java.util.Map<java.lang.String,java.util.List<java.lang.String>>]",true,81,4,1,0,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,4,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,getFeatures/0,false,257,5,4,10,15,1,4,0,10,0,0,1,1,0,1,0,0,4,0,2,0,0,0,22,1,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,getDepth/0,false,110,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,"computeDepth/2[int,org.tribuo.common.tree.Node<T>]",false,114,6,8,8,32,1,8,2,8,0,0,1,1,0,1,0,1,10,1,4,0,0,0,16,12,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,toString/0,false,278,1,1,2,3,1,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,getExcuse/1[org.tribuo.Example<T>],false,214,11,4,12,24,1,9,1,12,0,0,2,1,0,1,0,2,11,2,2,0,0,0,19,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,"TreeModel/6[java.lang.String,org.tribuo.provenance.ModelProvenance,org.tribuo.ImmutableFeatureMap,org.tribuo.ImmutableOutputInfo<T>,boolean,org.tribuo.common.tree.Node<T>]",true,62,6,1,1,4,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,"gatherActiveFeatures/2[org.tribuo.ImmutableFeatureMap,org.tribuo.common.tree.Node<T>]",false,86,6,4,11,16,1,5,2,11,0,0,1,1,0,2,0,0,5,0,2,0,0,0,15,10,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/TreeModel.java,org.tribuo.common.tree.TreeModel,getTopFeatures/1[int],false,170,6,9,26,36,1,12,1,26,0,0,3,1,0,1,0,5,11,1,2,0,0,1,21,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,getNextNode/1[org.tribuo.math.la.SparseVector],false,64,3,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,31,1,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,splitValue/0,false,100,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,hashCode/0,false,138,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,isLeaf/0,false,74,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,getGreaterThan/0,false,108,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,getImpurity/0,false,79,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,getFeatureID/0,false,92,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,copy/0,false,84,3,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,equals/1[java.lang.Object],false,126,1,7,3,6,3,1,1,3,0,0,0,6,0,0,0,2,1,0,1,0,0,0,11,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,"SplitNode/5[double,int,double,org.tribuo.common.tree.Node<T>,org.tribuo.common.tree.Node<T>]",true,48,2,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,33,1,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,getLessThanOrEqual/0,false,116,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/SplitNode.java,org.tribuo.common.tree.SplitNode,toString/0,false,121,0,1,1,3,1,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,7,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,getMinImpurityDecrease/0,false,155,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,getInvocationCount/0,false,140,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,getFractionFeaturesInSplit/0,false,145,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,train/1[org.tribuo.Dataset<T>],false,160,4,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,"train/2[org.tribuo.Dataset<T>,java.util.Map<java.lang.String,org.tribuo.common.tree.Provenance>]",false,165,16,11,26,50,1,16,2,26,0,0,4,2,0,3,2,6,19,2,3,0,0,0,65,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,"mkTrainingNode/2[org.tribuo.Dataset<T>,org.tribuo.common.tree.AbstractTrainingNode.LeafDeterminer]",false,226,4,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1028,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,"AbstractCARTTrainer/6[int,float,float,float,boolean,long]",true,105,0,1,0,8,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,53,4,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,getUseRandomSplitPoints/0,false,150,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer,postConfig/0,false,118,0,6,0,15,0,0,0,0,0,0,0,0,0,2,5,5,1,1,1,0,0,0,41,33,0,true
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer$AbstractCARTTrainerProvenance,AbstractCARTTrainerProvenance/1[org.tribuo.common.tree.AbstractCARTTrainer<T>],true,236,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/AbstractCARTTrainer.java,org.tribuo.common.tree.AbstractCARTTrainer$AbstractCARTTrainerProvenance,"AbstractCARTTrainerProvenance/1[java.util.Map<java.lang.String,org.tribuo.common.tree.Provenance>]",true,240,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,false
/home/antonio/Documents/GitHub/UniPD-IdS-HW2/./project/tribuo-4.1.0/Common/Trees/src/main/java/org/tribuo/common/tree/RandomForestTrainer.java,org.tribuo.common.tree.RandomForestTrainer,postConfig/0,false,80,4,4,3,13,0,1,0,3,0,0,0,1,0,1,12,1,1,2,1,0,0,0,44,1,0,true
